model_index,max_depth,criterion,min_samples_leaf,accuracy,precision_class_1,precision_class_2,precision_class_3,precision_class_4,average precision,recall_class_1,recall_class_2,recall_class_3,recall_class_4,average recall,f_measure_class_1,f_measure_class_2,f_measure_class_3,f_measure_class_4,average f_measure
303,9,gini,18,0.7875,0.9130434782608695,0.7315436241610739,0.8444444444444444,0.0,0.622257886716597,0.65625,0.9159663865546218,0.6785714285714286,0.0,0.5626969537815125,0.7636363636363634,0.8134328358208955,0.7524752475247526,0,0.5823861117455029
304,9,gini,19,0.775,0.9130434782608695,0.7171052631578947,0.8333333333333334,0.0,0.6158705186880244,0.65625,0.9159663865546218,0.625,0.0,0.5493040966386554,0.7636363636363634,0.8044280442804428,0.7142857142857143,0,0.5705875305506302
305,9,entropy,1,0.9083333333333333,1.0,0.8837209302325582,0.8727272727272727,0.0,0.6891120507399577,0.875,0.957983193277311,0.8571428571428571,0.0,0.6725315126050421,0.9333333333333333,0.9193548387096775,0.8648648648648648,0,0.6793882592269689
306,9,entropy,2,0.9083333333333333,1.0,0.8712121212121212,0.9019607843137255,0.0,0.6932932263814616,0.890625,0.9663865546218487,0.8214285714285714,0.0,0.669610031512605,0.9421487603305785,0.9163346613545816,0.8598130841121495,0,0.6795741264493275
307,9,entropy,3,0.9041666666666667,0.9821428571428571,0.8646616541353384,0.9215686274509803,0.0,0.6920932846822939,0.859375,0.9663865546218487,0.8392857142857143,0.0,0.6662618172268908,0.9166666666666665,0.9126984126984127,0.8785046728971961,0,0.6769674380655688
308,9,entropy,4,0.9041666666666667,0.9821428571428571,0.8646616541353384,0.9215686274509803,0.0,0.6920932846822939,0.859375,0.9663865546218487,0.8392857142857143,0.0,0.6662618172268908,0.9166666666666665,0.9126984126984127,0.8785046728971961,0,0.6769674380655688
309,9,entropy,5,0.9125,0.9661016949152542,0.8778625954198473,0.94,0.0,0.6959910725837753,0.890625,0.9663865546218487,0.8392857142857143,0.0,0.6740743172268908,0.9268292682926829,0.9200000000000002,0.8867924528301886,0,0.6834054302807179
310,9,entropy,6,0.9208333333333333,0.9827586206896551,0.8854961832061069,0.9411764705882353,0.0,0.7023578186209993,0.890625,0.9747899159663865,0.8571428571428571,0.0,0.680639443277311,0.9344262295081966,0.928,0.897196261682243,0,0.6899056227976099
311,9,entropy,7,0.9125,1.0,0.8846153846153846,0.8888888888888888,0.0,0.6933760683760684,0.875,0.9663865546218487,0.8571428571428571,0.0,0.6746323529411765,0.9333333333333333,0.9236947791164658,0.8727272727272727,0,0.682438846294268
312,9,entropy,8,0.8916666666666667,0.9824561403508771,0.8571428571428571,0.88,0.0,0.6798997493734336,0.875,0.957983193277311,0.7857142857142857,0.0,0.6546743697478992,0.9256198347107438,0.9047619047619048,0.830188679245283,0,0.6651426046794828
313,9,entropy,9,0.875,0.9180327868852459,0.8527131782945736,0.88,0.0,0.6626864912949548,0.875,0.9243697478991597,0.7857142857142857,0.0,0.6462710084033614,0.8959999999999999,0.8870967741935484,0.830188679245283,0,0.6533213633597078
314,9,entropy,10,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
315,9,entropy,11,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
316,9,entropy,12,0.8458333333333333,0.9180327868852459,0.8029197080291971,0.8809523809523809,0.0,0.6504762189667059,0.875,0.9243697478991597,0.6607142857142857,0.0,0.6150210084033614,0.8959999999999999,0.8593750000000001,0.7551020408163266,0,0.6276192602040817
317,9,entropy,13,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
318,9,entropy,14,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
319,9,entropy,15,0.8125,0.9782608695652174,0.7450980392156863,0.8780487804878049,0.0,0.6503519223171771,0.703125,0.957983193277311,0.6428571428571429,0.0,0.5759913340336135,0.8181818181818182,0.838235294117647,0.7422680412371134,0,0.5996712883841446
320,9,entropy,16,0.7958333333333333,0.8867924528301887,0.7414965986394558,0.875,0.0,0.6258222628674112,0.734375,0.9159663865546218,0.625,0.0,0.5688353466386554,0.8034188034188035,0.8195488721804511,0.7291666666666666,0,0.5880335855664803
321,9,entropy,17,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
322,9,entropy,18,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
323,9,entropy,19,0.7708333333333334,0.8867924528301887,0.7124183006535948,0.8529411764705882,0.0,0.613037982488593,0.734375,0.9159663865546218,0.5178571428571429,0.0,0.5420496323529411,0.8034188034188035,0.8014705882352942,0.6444444444444445,0,0.5623334590246355
324,9,log_loss,1,0.9125,0.9824561403508771,0.8846153846153846,0.9056603773584906,0.0,0.693182975581188,0.875,0.9663865546218487,0.8571428571428571,0.0,0.6746323529411765,0.9256198347107438,0.9236947791164658,0.8807339449541285,0,0.6825121396953345
325,9,log_loss,2,0.9125,0.9827586206896551,0.8721804511278195,0.9387755102040817,0.0,0.6984286455053891,0.890625,0.9747899159663865,0.8214285714285714,0.0,0.6717108718487395,0.9344262295081966,0.9206349206349207,0.8761904761904763,0,0.6828129065833984
326,9,log_loss,3,0.9083333333333333,1.0,0.8656716417910447,0.9215686274509803,0.0,0.6968100673105062,0.859375,0.9747899159663865,0.8392857142857143,0.0,0.6683626575630253,0.9243697478991597,0.9169960474308301,0.8785046728971961,0,0.6799676170567965
327,9,log_loss,4,0.9166666666666666,1.0,0.8787878787878788,0.9215686274509803,0.0,0.7000891265597148,0.890625,0.9747899159663865,0.8392857142857143,0.0,0.6761751575630253,0.9421487603305785,0.9243027888446215,0.8785046728971961,0,0.686239055518099
328,9,log_loss,5,0.9125,0.9661016949152542,0.8778625954198473,0.94,0.0,0.6959910725837753,0.890625,0.9663865546218487,0.8392857142857143,0.0,0.6740743172268908,0.9268292682926829,0.9200000000000002,0.8867924528301886,0,0.6834054302807179
329,9,log_loss,6,0.9208333333333333,0.9827586206896551,0.8854961832061069,0.9411764705882353,0.0,0.7023578186209993,0.890625,0.9747899159663865,0.8571428571428571,0.0,0.680639443277311,0.9344262295081966,0.928,0.897196261682243,0,0.6899056227976099
330,9,log_loss,7,0.9125,1.0,0.8846153846153846,0.8888888888888888,0.0,0.6933760683760684,0.875,0.9663865546218487,0.8571428571428571,0.0,0.6746323529411765,0.9333333333333333,0.9236947791164658,0.8727272727272727,0,0.682438846294268
331,9,log_loss,8,0.8916666666666667,0.9824561403508771,0.8571428571428571,0.88,0.0,0.6798997493734336,0.875,0.957983193277311,0.7857142857142857,0.0,0.6546743697478992,0.9256198347107438,0.9047619047619048,0.830188679245283,0,0.6651426046794828
332,9,log_loss,9,0.875,0.9180327868852459,0.8527131782945736,0.88,0.0,0.6626864912949548,0.875,0.9243697478991597,0.7857142857142857,0.0,0.6462710084033614,0.8959999999999999,0.8870967741935484,0.830188679245283,0,0.6533213633597078
333,9,log_loss,10,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
334,9,log_loss,11,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
335,9,log_loss,12,0.8458333333333333,0.9180327868852459,0.8029197080291971,0.8809523809523809,0.0,0.6504762189667059,0.875,0.9243697478991597,0.6607142857142857,0.0,0.6150210084033614,0.8959999999999999,0.8593750000000001,0.7551020408163266,0,0.6276192602040817
336,9,log_loss,13,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
337,9,log_loss,14,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
338,9,log_loss,15,0.8125,0.9782608695652174,0.7450980392156863,0.8780487804878049,0.0,0.6503519223171771,0.703125,0.957983193277311,0.6428571428571429,0.0,0.5759913340336135,0.8181818181818182,0.838235294117647,0.7422680412371134,0,0.5996712883841446
339,9,log_loss,16,0.7958333333333333,0.8867924528301887,0.7414965986394558,0.875,0.0,0.6258222628674112,0.734375,0.9159663865546218,0.625,0.0,0.5688353466386554,0.8034188034188035,0.8195488721804511,0.7291666666666666,0,0.5880335855664803
340,9,log_loss,17,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
341,9,log_loss,18,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
342,9,log_loss,19,0.7708333333333334,0.8867924528301887,0.7124183006535948,0.8529411764705882,0.0,0.613037982488593,0.734375,0.9159663865546218,0.5178571428571429,0.0,0.5420496323529411,0.8034188034188035,0.8014705882352942,0.6444444444444445,0,0.5623334590246355
