model_index,random_state,max_depth,criterion,min_samples_leaf,accuracy,precision_class_1,precision_class_2,precision_class_3,precision_class_4,average precision,recall_class_1,recall_class_2,recall_class_3,recall_class_4,average recall,f_measure_class_1,f_measure_class_2,f_measure_class_3,f_measure_class_4,average f_measure
3589,21,6,log_loss,17,0.7333333333333333,0.8095238095238095,0.7941176470588235,0.5483870967741935,0.0,0.7407126291376765,0.6938775510204082,0.782608695652174,0.6538461538461539,0.0,0.7333333333333333,0.7472527472527472,0.7883211678832117,0.5964912280701755,0,0.7350885401788205
3590,21,6,log_loss,18,0.7291666666666666,0.8095238095238095,0.7883211678832117,0.5409836065573771,0.0,0.7357755640647229,0.6938775510204082,0.782608695652174,0.6346153846153846,0.0,0.7291666666666666,0.7472527472527472,0.7854545454545455,0.5840707964601771,0,0.7307491387668379
3591,21,6,log_loss,19,0.75,0.8095238095238095,0.8333333333333334,0.5694444444444444,0.0,0.767824074074074,0.6938775510204082,0.7608695652173914,0.7884615384615384,0.0,0.75,0.7472527472527472,0.7954545454545455,0.661290322580645,0,0.7532300360929393
3592,21,7,gini,1,0.8958333333333334,0.9375,0.9130434782608695,0.8148148148148148,0.0,0.8929494598765433,0.9183673469387755,0.9130434782608695,0.8461538461538461,0.0,0.8958333333333334,0.9278350515463918,0.9130434782608695,0.830188679245283,0,0.8943072035271996
3593,21,7,gini,2,0.9041666666666667,0.9,0.920863309352518,0.8627450980392157,0.0,0.9001745074528613,0.9183673469387755,0.927536231884058,0.8461538461538461,0.0,0.9041666666666667,0.9090909090909091,0.924187725631769,0.854368932038835,0,0.902127271452742
3594,21,7,gini,3,0.8666666666666667,0.9318181818181818,0.8848920863309353,0.7719298245614035,0.0,0.866310623749804,0.8367346938775511,0.8913043478260869,0.8461538461538461,0.0,0.8666666666666667,0.8817204301075268,0.888086642599278,0.8073394495412844,0,0.8655912880421499
3595,21,7,gini,4,0.8791666666666667,0.9361702127659575,0.9044117647058824,0.7719298245614035,0.0,0.8784229784672362,0.8979591836734694,0.8913043478260869,0.8461538461538461,0.0,0.8791666666666667,0.9166666666666666,0.8978102189781022,0.8073394495412844,0,0.8783172010907982
3596,21,7,gini,5,0.8458333333333333,0.8461538461538461,0.8805970149253731,0.7592592592592593,0.0,0.8436058666780059,0.8979591836734694,0.855072463768116,0.7884615384615384,0.0,0.8458333333333333,0.8712871287128713,0.8676470588235295,0.7735849056603773,0,0.844394910495489
3597,21,7,gini,6,0.8625,0.8518518518518519,0.8955223880597015,0.7884615384615384,0.0,0.8596784595540814,0.9387755102040817,0.8695652173913043,0.7884615384615384,0.0,0.8625,0.8932038834951458,0.8823529411764706,0.7884615384615384,0,0.8605487340567296
3598,21,7,gini,7,0.8583333333333333,0.8431372549019608,0.8905109489051095,0.7884615384615384,0.0,0.8550176518295882,0.8775510204081632,0.8840579710144928,0.7884615384615384,0.0,0.8583333333333333,0.86,0.8872727272727274,0.7884615384615384,0,0.856598484848485
